PLZ Katalog Schweiz;;;;;
Land;Kanton;PLZ;Zusatzziffer;Gemeinde;Ort
Schweiz;VD;1554;2;Villarzel;Rossens VD
Schweiz;VD;1555;0;Villarzel;Villarzel
Schweiz;VD;1523;0;Valbroye;Granges-près-Marnand
Schweiz;VD;1524;0;Valbroye;Marnand
Schweiz;VD;1525;2;Valbroye;Seigneux
Schweiz;VD;1534;0;Valbroye;Sassel
Schweiz;VD;1535;0;Valbroye;Combremont-le-Grand
Schweiz;VD;1536;0;Valbroye;Combremont-le-Petit
Schweiz;VD;1682;4;Valbroye;Villars-Bramard
Schweiz;VD;1682;5;Valbroye;Cerniaz VD
Schweiz;VD;1660;0;Château-d'Oex;Château-d'Oex
Schweiz;VD;1660;2;Château-d'Oex;Les Moulins
Schweiz;VD;1660;3;Château-d'Oex;L'Etivaz
Schweiz;VD;1660;4;Château-d'Oex;La Lécherette
Schweiz;VD;1658;0;Rossinière;Rossinière
Schweiz;VD;1658;2;Rossinière;La Tine
Schweiz;VD;1659;0;Rougemont;Rougemont
Schweiz;VD;1659;2;Rougemont;Flendruz
Schweiz;VD;1165;0;Allaman;Allaman
Schweiz;VD;1195;3;Bursinel;Bursinel
Schweiz;VD;1183;0;Bursins;Bursins
Schweiz;VD;1268;2;Burtigny;Burtigny
Schweiz;VD;1195;2;Dully;Dully
Schweiz;VD;1186;0;Essertines-sur-Rolle;Essertines-sur-Rolle
Schweiz;VD;1182;0;Gilly;Gilly
Schweiz;VD;1184;0;Luins;Luins
Schweiz;VD;1185;0;Mont-sur-Rolle;Mont-sur-Rolle
Schweiz;VD;1166;0;Perroy;Perroy
Schweiz;VD;1180;0;Rolle;Rolle
Schweiz;VD;1180;2;Tartegnin;Tartegnin
Schweiz;VD;1184;1;Vinzel;Vinzel
Schweiz;VD;1342;0;L'Abbaye;Le Pont
Schweiz;VD;1344;0;L'Abbaye;L'Abbaye
Schweiz;VD;1346;0;L'Abbaye;Les Bioux
Schweiz;VD;1341;0;Le Chenit;Orient
Schweiz;VD;1347;0;Le Chenit;Le Sentier
Schweiz;VD;1347;1;Le Chenit;Le Solliat
Schweiz;VD;1348;0;Le Chenit;Le Brassus
Schweiz;VD;1343;0;Le Lieu;Les Charbonnières
Schweiz;VD;1345;0;Le Lieu;Le Lieu
Schweiz;VD;1345;1;Le Lieu;Le Séchey
Schweiz;VD;1807;0;Blonay;Blonay
Schweiz;VD;1801;0;Chardonne;Le Mont-Pèlerin
Schweiz;VD;1803;0;Chardonne;Chardonne
Schweiz;VD;1802;0;Corseaux;Corseaux
Schweiz;VD;1804;0;Corsier-sur-Vevey;Corsier-sur-Vevey
Schweiz;VD;1808;0;Corsier-sur-Vevey;Les Monts-de-Corsier
Schweiz;VD;1809;0;Corsier-sur-Vevey;Fenil-sur-Corsier
Schweiz;VD;1805;0;Jongny;Jongny
Schweiz;VD;1815;0;Montreux;Clarens
Schweiz;VD;1816;0;Montreux;Chailly-Montreux
Schweiz;VD;1817;0;Montreux;Brent
Schweiz;VD;1820;0;Montreux;Montreux
Schweiz;VD;1820;5;Montreux;Territet
Schweiz;VD;1822;0;Montreux;Chernex
Schweiz;VD;1823;0;Montreux;Glion
Schweiz;VD;1824;0;Montreux;Caux
Schweiz;VD;1832;0;Montreux;Chamby
Schweiz;VD;1832;2;Montreux;Villard-sur-Chamby
Schweiz;VD;1833;0;Montreux;Les Avants
Schweiz;VD;1806;0;Saint-Légier-La Chiésaz;St-Légier-La Chiésaz
Schweiz;VD;1814;0;La Tour-de-Peilz;La Tour-de-Peilz
Schweiz;VD;1800;0;Vevey;Vevey
Schweiz;VD;1820;6;Veytaux;Veytaux
Schweiz;VD;1432;0;Belmont-sur-Yverdon;Belmont-sur-Yverdon
Schweiz;VD;1407;4;Bioley-Magnoux;Bioley-Magnoux
Schweiz;VD;1436;2;Chamblon;Chamblon
Schweiz;VD;1443;0;Champvent;Champvent
Schweiz;VD;1443;2;Champvent;Essert-sous-Champvent
Schweiz;VD;1443;3;Champvent;Villars-sous-Champvent
Schweiz;VD;1464;0;Chavannes-le-Chêne;Chavannes-le-Chêne
Schweiz;VD;1464;2;Chêne-Pâquier;Chêne-Pâquier
Schweiz;VD;1400;5;Cheseaux-Noréaz;Cheseaux-Noréaz
Schweiz;VD;1406;0;Cronay;Cronay
Schweiz;VD;1404;0;Cuarny;Cuarny
Schweiz;VD;1415;2;Démoret;Démoret
Schweiz;VD;1407;0;Donneloye;Donneloye
Schweiz;VD;1407;2;Donneloye;Gossens
Schweiz;VD;1407;3;Donneloye;Mézery-près-Donneloye
Schweiz;VD;1408;0;Donneloye;Prahins
Schweiz;VD;1434;0;Ependes (VD);Ependes VD
Schweiz;VD;1438;0;Mathod;Mathod
Schweiz;VD;1415;0;Molondin;Molondin
Schweiz;VD;1442;0;Montagny-près-Yverdon;Montagny-près-Yverdon
Schweiz;VD;1047;0;Oppens;Oppens
Schweiz;VD;1430;0;Orges;Orges
Schweiz;VD;1413;0;Orzens;Orzens
Schweiz;VD;1405;0;Pomy;Pomy
Schweiz;VD;1463;0;Rovray;Rovray
Schweiz;VD;1433;0;Suchy;Suchy
Schweiz;VD;1437;0;Suscévaz;Suscévaz
Schweiz;VD;1436;0;Treycovagnes;Treycovagnes
Schweiz;VD;1412;2;Ursins;Ursins
Schweiz;VD;1441;0;Valeyres-sous-Montagny;Valeyres-sous-Montagny
Schweiz;VD;1412;0;Valeyres-sous-Ursins;Valeyres-sous-Ursins
Schweiz;VD;1404;2;Villars-Epeney;Villars-Epeney
Schweiz;VD;1431;0;Vugelles-La Mothe;Vugelles-La Mothe
Schweiz;VD;1400;0;Yverdon-les-Bains;Yverdon-les-Bains
Schweiz;VD;1432;2;Yverdon-les-Bains;Gressy
Schweiz;VD;1462;0;Yvonand;Yvonand
Schweiz;VS;3900;0;Brig-Glis;Brig
Schweiz;VS;3900;2;Brig-Glis;Gamsen
Schweiz;VS;3900;3;Brig-Glis;Brigerbad
Schweiz;VS;3902;0;Brig-Glis;Glis
Schweiz;VS;3939;0;Eggerberg;Eggerberg
Schweiz;VS;3903;0;Naters;Mund
Schweiz;VS;3903;1;Naters;Birgisch
Schweiz;VS;3904;0;Naters;Naters
Schweiz;VS;3914;0;Naters;Blatten b. Naters
Schweiz;VS;3914;1;Naters;Belalp
Schweiz;VS;3901;23;Ried-Brig;Rothwald
Schweiz;VS;3911;0;Ried-Brig;Ried-Brig
Schweiz;VS;3907;0;Simplon;Simplon Dorf
Schweiz;VS;3907;3;Simplon;Gabi (Simplon)
Schweiz;VS;3912;0;Termen;Termen
Schweiz;VS;3913;0;Termen;Rosswald
Schweiz;VS;3907;4;Zwischbergen;Gondo
Schweiz;VS;1957;0;Ardon;Ardon
Schweiz;VS;1911;2;Chamoson;Mayens-de-Chamoson
Schweiz;VS;1955;0;Chamoson;Chamoson
Schweiz;VS;1955;2;Chamoson;Les Vérines (Chamoson)
Schweiz;VS;1955;3;Chamoson;Némiaz (Chamoson)
Schweiz;VS;1955;4;Chamoson;Grugnay (Chamoson)
Schweiz;VS;1955;5;Chamoson;St-Pierre-de-Clages
Schweiz;VS;1964;0;Conthey;Conthey
Schweiz;VS;1975;0;Conthey;St-Séverin
Schweiz;VS;1976;0;Conthey;Erde
Schweiz;VS;1976;1;Conthey;Aven
Schweiz;VS;1976;2;Conthey;Daillon
Schweiz;VS;1993;2;Nendaz;Clèbes (Nendaz)
Schweiz;VS;1994;2;Nendaz;Aproz (Nendaz)
Schweiz;VS;1996;0;Nendaz;Basse-Nendaz
Schweiz;VS;1996;1;Nendaz;Fey (Nendaz)
Schweiz;VS;1996;2;Nendaz;Bieudron (Nendaz)
Schweiz;VS;1996;3;Nendaz;Condémines (Nendaz)
Schweiz;VS;1996;4;Nendaz;Saclentse
Schweiz;VS;1996;5;Nendaz;Baar (Nendaz)
Schweiz;VS;1996;6;Nendaz;Beuson (Nendaz)
Schweiz;VS;1996;7;Nendaz;Brignon (Nendaz)
Schweiz;VS;1997;0;Nendaz;Haute-Nendaz
Schweiz;VS;1997;1;Nendaz;Siviez (Nendaz)
Schweiz;VS;1997;2;Nendaz;Sornard (Nendaz)
Schweiz;VS;1963;0;Vétroz;Vétroz
Schweiz;VS;1934;0;Bagnes;Le Châble VS
Schweiz;VS;1934;1;Bagnes;Bruson
Schweiz;VS;1936;0;Bagnes;Verbier
Schweiz;VS;1947;0;Bagnes;Versegères
Schweiz;VS;1947;5;Bagnes;Champsec
Schweiz;VS;1948;0;Bagnes;Lourtier
Schweiz;VS;1948;1;Bagnes;Fionnay
Schweiz;VS;1948;2;Bagnes;Sarreyer
Schweiz;VS;1946;0;Bourg-Saint-Pierre;Bourg-St-Pierre
Schweiz;VS;1945;0;Liddes;Liddes
Schweiz;VS;1945;2;Liddes;Fontaine Dessus (Liddes)
Schweiz;VS;1945;3;Liddes;Fontaine Dessous (Liddes)
Schweiz;VS;1945;4;Liddes;Dranse (Liddes)
Schweiz;VS;1945;5;Liddes;Chandonne (Liddes)
Schweiz;VS;1945;6;Liddes;Rive Haute (Liddes)
Schweiz;VS;1945;7;Liddes;Fornex (Liddes)
Schweiz;VS;1945;8;Liddes;Les Moulins VS (Liddes)
Schweiz;VS;1945;9;Liddes;Vichères (Liddes)
Schweiz;VS;1945;10;Liddes;Palasuit (Liddes)
Schweiz;VS;1945;11;Liddes;Chez Petit (Liddes)
Schweiz;VS;1945;12;Liddes;Petit Vichères (Liddes)
Schweiz;VS;1937;0;Orsières;Orsières
Schweiz;VS;1938;0;Orsières;Champex-Lac
Schweiz;VS;1943;0;Orsières;Praz-de-Fort
Schweiz;VS;1944;0;Orsières;La Fouly VS
Schweiz;VS;1933;0;Sembrancher;Sembrancher
Schweiz;VS;1933;3;Sembrancher;Chamoille (Sembrancher)
Schweiz;VS;1933;4;Sembrancher;La Garde (Sembrancher)
Schweiz;VS;1927;0;Vollèges;Chemin
Schweiz;VS;1933;2;Vollèges;Vens (Sembrancher)
Schweiz;VS;1941;0;Vollèges;Vollèges
Schweiz;VS;1941;2;Vollèges;Cries (Vollèges)
Schweiz;VS;1942;0;Vollèges;Levron
Schweiz;VS;3984;0;Bellwald;Fiesch
Schweiz;VS;3997;0;Bellwald;Bellwald
Schweiz;VS;3996;0;Binn;Binn
Schweiz;VS;3995;0;Ernen;Ernen
Schweiz;VS;3995;2;Ernen;Ausserbinn
Schweiz;VS;3995;3;Ernen;Mühlebach (Goms)
Schweiz;VS;3995;3;Ernen;Mühlebach (Goms)
Schweiz;VS;3995;4;Ernen;Steinhaus
Schweiz;VS;3995;4;Ernen;Steinhaus
Schweiz;VS;3984;0;Fiesch;Fiesch
Schweiz;VS;3801;33;Fieschertal;Jungfraujoch
Schweiz;VS;3984;2;Fieschertal;Fieschertal
Schweiz;VS;3994;0;Lax;Lax
Schweiz;VS;3988;0;Obergoms;Ulrichen
Schweiz;VS;3988;2;Obergoms;Obergesteln
Schweiz;VS;3999;0;Obergoms;Oberwald
Schweiz;VS;3985;0;Goms;Münster VS
Schweiz;VS;3985;2;Goms;Geschinen
Schweiz;VS;3989;0;Goms;Biel VS
Schweiz;VS;3989;2;Goms;Ritzingen
Schweiz;VS;3989;3;Goms;Selkingen
Schweiz;VS;3989;4;Goms;Niederwald
Schweiz;VS;3989;5;Goms;Blitzingen
Schweiz;VS;3998;0;Goms;Reckingen VS
Schweiz;VS;3998;1;Goms;Gluringen
Schweiz;VS;1966;2;Ayent;Fortunau (Ayent)
Schweiz;VS;1966;3;Ayent;Luc (Ayent)
Schweiz;VS;1966;4;Ayent;St-Romain (Ayent)
Schweiz;VS;1966;5;Ayent;Saxonne (Ayent)
Schweiz;VS;1966;6;Ayent;Villa (Ayent)
Schweiz;VS;1966;7;Ayent;La Place (Ayent)
Schweiz;VS;1966;8;Ayent;Botyre (Ayent)
Schweiz;VS;1966;9;Ayent;Blignou (Ayent)
Schweiz;VS;1966;10;Ayent;Argnou (Ayent)
Schweiz;VS;1966;11;Ayent;Signèse (Ayent)
Schweiz;VS;1972;0;Ayent;Anzère
Schweiz;VS;1983;0;Evolène;Evolène
Schweiz;VS;1983;2;Evolène;Lanna
Schweiz;VS;1984;0;Evolène;Les Haudères
Schweiz;VS;1984;1;Evolène;La Tour VS
Schweiz;VS;1985;0;Evolène;La Sage
Schweiz;VS;1985;1;Evolène;La Forclaz VS
Schweiz;VS;1985;2;Evolène;Villa (Evolène)
Schweiz;VS;1986;0;Evolène;Arolla
Schweiz;VS;1982;0;Hérémence;Euseigne
Schweiz;VS;1987;0;Hérémence;Hérémence
Schweiz;VS;1969;0;Saint-Martin (VS);St-Martin VS
Schweiz;VS;1969;2;Saint-Martin (VS);Liez (St-Martin)
Schweiz;VS;1969;3;Saint-Martin (VS);Trogne (St-Martin)
Schweiz;VS;1969;4;Saint-Martin (VS);Suen (St-Martin)
Schweiz;VS;1969;5;Saint-Martin (VS);Eison (St-Martin)
Schweiz;VS;1981;0;Vex;Vex
Schweiz;VS;1988;1;Vex;Thyon
Schweiz;VS;1988;2;Vex;Les Collons
Schweiz;VS;1961;0;Mont-Noble;Vernamiège
Schweiz;VS;1968;0;Mont-Noble;Mase
Schweiz;VS;1973;0;Mont-Noble;Nax
Schweiz;VS;3951;0;Agarn;Agarn
Schweiz;VS;3955;0;Albinen;Albinen
Schweiz;VS;3947;0;Ergisch;Ergisch
Schweiz;VS;3953;1;Inden;Inden
Schweiz;VS;3952;0;Leuk;Susten
Schweiz;VS;3953;0;Leuk;Leuk Stadt
Schweiz;VS;3957;0;Leuk;Erschmatt
Schweiz;VS;3954;0;Leukerbad;Leukerbad
Schweiz;VS;3948;1;Oberems;Oberems
Schweiz;VS;3970;0;Salgesch;Salgesch
Schweiz;VS;3953;2;Varen;Varen
Schweiz;VS;3956;0;Guttet-Feschel;Guttet-Feschel
Schweiz;VS;3945;0;Gampel-Bratsch;Gampel
Schweiz;VS;3945;1;Gampel-Bratsch;Niedergampel
Schweiz;VS;3957;2;Gampel-Bratsch;Bratsch
Schweiz;VS;3946;0;Turtmann-Unterems;Turtmann
Schweiz;VS;3946;2;Turtmann-Unterems;Gruben
Schweiz;VS;3948;0;Turtmann-Unterems;Unterems
Schweiz;VS;1932;0;Bovernier;Bovernier
Schweiz;VS;1932;2;Bovernier;Les Valettes (Bovernier)
Schweiz;VS;1906;0;Charrat;Charrat
Schweiz;VS;1926;0;Fully;Fully
Schweiz;VS;1914;0;Isérables;Isérables
Schweiz;VS;1911;0;Leytron;Ovronnaz
Schweiz;VS;1912;0;Leytron;Leytron
Schweiz;VS;1912;2;Leytron;Produit (Leytron)
Schweiz;VS;1912;3;Leytron;Montagnon (Leytron)
Schweiz;VS;1912;4;Leytron;Dugny (Leytron)
Schweiz;VS;1920;0;Martigny;Martigny
Schweiz;VS;1921;0;Martigny-Combe;Martigny-Croix
Schweiz;VS;1928;0;Martigny-Combe;Ravoire
Schweiz;VS;1908;0;Riddes;Riddes
Schweiz;VS;1914;2;Riddes;Auddes-sur-Riddes
Schweiz;VS;1918;0;Riddes;La Tzoumaz
Schweiz;VS;1913;0;Saillon;Saillon
Schweiz;VS;1913;0;Saillon;Saillon
Schweiz;VS;1907;0;Saxon;Saxon
Schweiz;VS;1929;0;Trient;Trient
Schweiz;VS;1874;0;Champéry;Champéry
Schweiz;VS;1868;0;Collombey-Muraz;Collombey
Schweiz;VS;1893;0;Collombey-Muraz;Muraz (Collombey)
Schweiz;VS;1870;0;Monthey;Monthey
Schweiz;VS;1870;0;Monthey;Monthey
Schweiz;VS;1871;0;Monthey;Choëx
Schweiz;VS;1871;2;Monthey;Les Giettes
Schweiz;VS;1897;0;Port-Valais;Bouveret
Schweiz;VS;1897;3;Port-Valais;Les Evouettes
Schweiz;VS;1898;0;Saint-Gingolph;St-Gingolph
Schweiz;VS;1872;0;Troistorrents;Troistorrents
Schweiz;VS;1875;0;Troistorrents;Morgins
Schweiz;VS;1873;0;Val-d'Illiez;Val-d'Illiez
Schweiz;VS;1873;2;Val-d'Illiez;Champoussin
Schweiz;VS;1873;3;Val-d'Illiez;Les Crosets
Schweiz;VS;1895;0;Vionnaz;Vionnaz
Schweiz;VS;1899;0;Vionnaz;Torgon
Schweiz;VS;1896;0;Vouvry;Vouvry
Schweiz;VS;1896;2;Vouvry;Miex
Schweiz;VS;3983;2;Bister;Bister
Schweiz;VS;3982;0;Bitsch;Bitsch
Schweiz;VS;3993;0;Grengiols;Grengiols
Schweiz;VS;3983;4;Riederalp;Goppisberg
Schweiz;VS;3983;5;Riederalp;Greich
Schweiz;VS;3986;0;Riederalp;Ried-Mörel
Schweiz;VS;3987;0;Riederalp;Riederalp
Schweiz;VS;3938;0;Ausserberg;Ausserberg
Schweiz;VS;3919;0;Blatten;Blatten (Lötschen)
Schweiz;VS;3935;0;Bürchen;Bürchen
Schweiz;VS;3943;0;Eischoll;Eischoll
Schweiz;VS;3916;0;Ferden;Ferden
Schweiz;VS;3917;2;Ferden;Goppenstein
Schweiz;VS;3917;0;Kippel;Kippel
Schweiz;VS;3942;2;Niedergesteln;Niedergesteln
Schweiz;VS;3942;0;Raron;Raron
Schweiz;VS;3942;3;Raron;St. German
Schweiz;VS;3944;0;Unterbäch;Unterbäch VS
Schweiz;VS;3918;0;Wiler (Lötschen);Wiler (Lötschen)
Schweiz;VS;3983;0;Mörel-Filet;Mörel
Schweiz;VS;3983;3;Mörel-Filet;Filet
Schweiz;VS;3940;0;Steg-Hohtenn;Steg VS
Schweiz;VS;3949;0;Steg-Hohtenn;Hohtenn
Schweiz;VS;3991;0;Bettmeralp;Betten
Schweiz;VS;3992;0;Bettmeralp;Bettmeralp
Schweiz;VS;3994;2;Bettmeralp;Martisberg
Schweiz;VS;1903;0;Collonges;Collonges
Schweiz;VS;1905;0;Dorénaz;Dorénaz
Schweiz;VS;1902;0;Evionnaz;Evionnaz
Schweiz;VS;1925;0;Finhaut;Finhaut
Schweiz;VS;1925;1;Finhaut;Le Châtelard VS
Schweiz;VS;1869;0;Massongex;Massongex
Schweiz;VS;1890;0;Saint-Maurice;St-Maurice
Schweiz;VS;1890;1;Saint-Maurice;Mex VS
Schweiz;VS;1922;0;Salvan;Salvan
Schweiz;VS;1922;1;Salvan;Les Granges (Salvan)
Schweiz;VS;1923;0;Salvan;Les Marécottes
Schweiz;VS;1923;2;Salvan;Le Trétien
Schweiz;VS;1904;0;Vernayaz;Vernayaz
Schweiz;VS;1891;11;Vérossaz;Vérossaz
Schweiz;VS;3966;0;Chalais;Chalais
Schweiz;VS;3966;1;Chalais;Réchy
Schweiz;VS;3967;0;Chalais;Vercorin
Schweiz;VS;3965;0;Chippis;Chippis
Schweiz;VS;3979;0;Grône;Grône
Schweiz;VS;1977;0;Icogne;Icogne
Schweiz;VS;1978;0;Lens;Lens
Schweiz;VS;3978;0;Lens;Flanthey
Schweiz;VS;3972;0;Miège;Miège
Schweiz;VS;1958;0;Saint-Léonard;St-Léonard
Schweiz;VS;3960;0;Sierre;Sierre
Schweiz;VS;3960;5;Sierre;Muraz (Sierre)
Schweiz;VS;3976;0;Sierre;Noës
Schweiz;VS;3977;0;Sierre;Granges VS
Schweiz;VS;3973;0;Venthône;Venthône
Schweiz;VS;3968;0;Veyras;Veyras
Schweiz;VS;3960;4;Anniviers;Niouc
Schweiz;VS;3961;21;Anniviers;Vissoie
Schweiz;VS;3961;22;Anniviers;St-Luc
Schweiz;VS;3961;23;Anniviers;Chandolin
Schweiz;VS;3961;24;Anniviers;Ayer
Schweiz;VS;3961;25;Anniviers;Zinal
Schweiz;VS;3961;26;Anniviers;Grimentz
Schweiz;VS;3961;27;Anniviers;Mission
Schweiz;VS;3961;41;Anniviers;St-Jean VS
Schweiz;VS;3960;2;Crans-Montana;Corin-de-la-Crête
Schweiz;VS;3960;3;Crans-Montana;Loc
Schweiz;VS;3963;0;Crans-Montana;Crans-Montana
Schweiz;VS;3963;3;Crans-Montana;Montana
Schweiz;VS;3963;4;Crans-Montana;Aminona
Schweiz;VS;3971;0;Crans-Montana;Chermignon
Schweiz;VS;3971;1;Crans-Montana;Chermignon-d'en-Bas
Schweiz;VS;3971;2;Crans-Montana;Ollon VS
Schweiz;VS;3974;0;Crans-Montana;Mollens VS
Schweiz;VS;3975;0;Crans-Montana;Randogne
Schweiz;VS;3976;2;Crans-Montana;Champzabé
Schweiz;VS;1974;0;Arbaz;Arbaz
Schweiz;VS;1971;0;Grimisuat;Grimisuat
Schweiz;VS;1971;2;Grimisuat;Champlan (Grimisuat)
Schweiz;VS;1965;2;Savièse;Roumaz (Savièse)
Schweiz;VS;1965;3;Savièse;Granois (Savièse)
Schweiz;VS;1965;4;Savièse;St-Germain (Savièse)
Schweiz;VS;1965;5;Savièse;Ormône (Savièse)
Schweiz;VS;1965;6;Savièse;Mayens-de-la-Zour (Savièse)
Schweiz;VS;1965;7;Savièse;Chandolin (Savièse)
Schweiz;VS;1965;8;Savièse;Drône (Savièse)
Schweiz;VS;1965;9;Savièse;Monteiller (Savièse)
Schweiz;VS;1965;10;Savièse;Diolly (Savièse)
Schweiz;VS;1965;11;Savièse;La Muraz (Savièse)
Schweiz;VS;1950;0;Sion;Sion
Schweiz;VS;1958;2;Sion;Uvrier
Schweiz;VS;1962;0;Sion;Pont-de-la-Morge (Sion)
Schweiz;VS;1967;0;Sion;Bramois
Schweiz;VS;1991;0;Sion;Salins
Schweiz;VS;1991;2;Sion;Arvillard (Salins)
Schweiz;VS;1991;3;Sion;Pravidondaz (Salins)
Schweiz;VS;1991;4;Sion;Turin (Salins)
Schweiz;VS;1991;5;Sion;Misériez (Salins)
Schweiz;VS;1992;0;Sion;Les Agettes
Schweiz;VS;1992;1;Sion;Les Mayens-de-Sion
Schweiz;VS;1992;2;Sion;La Vernaz (Les Agettes)
Schweiz;VS;1992;3;Sion;Crête-à-l'Oeil (Les Agettes)
Schweiz;VS;1993;0;Veysonnaz;Veysonnaz
Schweiz;VS;3937;0;Baltschieder;Baltschieder
Schweiz;VS;3937;0;Baltschieder;Baltschieder
Schweiz;VS;3922;2;Eisten;Eisten
Schweiz;VS;3922;1;Embd;Kalpetran
Schweiz;VS;3926;0;Embd;Embd
Schweiz;VS;3925;0;Grächen;Grächen
Schweiz;VS;3931;1;Lalden;Lalden
Schweiz;VS;3928;0;Randa;Randa
Schweiz;VS;3905;0;Saas-Almagell;Saas-Almagell
Schweiz;VS;3908;0;Saas-Balen;Saas-Balen
Schweiz;VS;3906;0;Saas-Fee;Saas-Fee
Schweiz;VS;3910;0;Saas-Grund;Saas-Grund
Schweiz;VS;3924;0;St. Niklaus;St. Niklaus VS
Schweiz;VS;3927;0;St. Niklaus;Herbriggen
Schweiz;VS;3922;0;Stalden (VS);Stalden VS
Schweiz;VS;3933;0;Staldenried;Staldenried
Schweiz;VS;3929;0;Täsch;Täsch
Schweiz;VS;3923;0;Törbel;Törbel
Schweiz;VS;3930;0;Visp;Visp
Schweiz;VS;3930;2;Visp;Eyholz
Schweiz;VS;3932;0;Visperterminen;Visperterminen
Schweiz;VS;3934;0;Zeneggen;Zeneggen
Schweiz;VS;3920;0;Zermatt;Zermatt
Schweiz;NE;2022;0;Bevaix;Bevaix
Schweiz;NE;2015;0;Boudry;Areuse
Schweiz;NE;2017;0;Boudry;Boudry
Schweiz;NE;2035;0;Corcelles-Cormondrèche;Corcelles NE
Schweiz;NE;2036;0;Corcelles-Cormondrèche;Cormondrèche
Schweiz;NE;2016;0;Cortaillod;Cortaillod
Schweiz;NE;2027;3;Fresens;Fresens
Schweiz;NE;2023;0;Gorgier;Gorgier
Schweiz;NE;2025;0;Gorgier;Chez-le-Bart
Schweiz;NE;2027;2;Montalchez;Montalchez
Schweiz;NE;2034;0;Peseux;Peseux
Schweiz;NE;2019;0;Rochefort;Rochefort
Schweiz;NE;2019;2;Rochefort;Chambrelien
Schweiz;NE;2037;2;Rochefort;Montezillon
Schweiz;NE;2149;0;Rochefort;Champ-du-Moulin
Schweiz;NE;2149;2;Rochefort;Fretereules
Schweiz;NE;2149;3;Rochefort;Brot-Dessous
Schweiz;NE;2024;0;Saint-Aubin-Sauges;St-Aubin-Sauges
Schweiz;NE;2028;0;Vaumarcus;Vaumarcus
Schweiz;NE;2012;0;Milvignes;Auvernier
Schweiz;NE;2013;0;Milvignes;Colombier NE
Schweiz;NE;2014;0;Milvignes;Bôle
Schweiz;NE;2300;0;La Chaux-de-Fonds;La Chaux-de-Fonds
Schweiz;NE;2300;8;La Chaux-de-Fonds;La Cibourg
Schweiz;NE;2322;0;La Chaux-de-Fonds;Le Crêt-du-Locle
Schweiz;NE;2333;2;La Chaux-de-Fonds;La Cibourg
Schweiz;NE;2616;2;La Chaux-de-Fonds;La Cibourg
Schweiz;NE;2325;0;Les Planchettes;Les Planchettes
Schweiz;NE;2314;0;La Sagne;La Sagne NE
Schweiz;NE;2416;0;Les Brenets;Les Brenets
Schweiz;NE;2406;0;La Brévine;La Brévine
Schweiz;NE;2406;2;La Brévine;Les Taillères
Schweiz;NE;2406;3;La Brévine;La Châtagne
Schweiz;NE;2406;4;La Brévine;Le Brouillet
Schweiz;NE;2318;0;Brot-Plamboz;Brot-Plamboz
Schweiz;NE;2414;0;Le Cerneux-Péquignot;Le Cerneux-Péquignot
Schweiz;NE;2405;0;La Chaux-du-Milieu;La Chaux-du-Milieu
Schweiz;NE;2400;0;Le Locle;Le Locle
Schweiz;NE;2400;0;Le Locle;Le Locle
Schweiz;NE;2400;2;Le Locle;Le Prévoux
Schweiz;NE;2316;0;Les Ponts-de-Martel;Les Ponts-de-Martel
Schweiz;NE;2316;2;Les Ponts-de-Martel;Petit-Martel
Schweiz;NE;2087;0;Cornaux;Cornaux NE
Schweiz;NE;2088;0;Cressier (NE);Cressier NE
Schweiz;NE;2073;0;Enges;Enges
Schweiz;NE;2068;0;Hauterive (NE);Hauterive NE
Schweiz;NE;2525;0;Le Landeron;Le Landeron
Schweiz;NE;2523;0;Lignières;Lignières
Schweiz;NE;2000;0;Neuchâtel;Neuchâtel
Schweiz;NE;2067;0;Neuchâtel;Chaumont
Schweiz;NE;2072;0;Saint-Blaise;St-Blaise
Schweiz;NE;2074;0;La Tène;Marin-Epagnier
Schweiz;NE;2075;1;La Tène;Thielle
Schweiz;NE;2075;2;La Tène;Wavre
Schweiz;NE;2042;0;Valangin;Valangin
Schweiz;NE;2037;0;Val-de-Ruz;Montmollin
Schweiz;NE;2043;0;Val-de-Ruz;Boudevilliers
Schweiz;NE;2046;0;Val-de-Ruz;Fontaines NE
Schweiz;NE;2052;0;Val-de-Ruz;Fontainemelon
Schweiz;NE;2052;2;Val-de-Ruz;La Vue-des-Alpes
Schweiz;NE;2053;0;Val-de-Ruz;Cernier
Schweiz;NE;2054;0;Val-de-Ruz;Chézard-St-Martin
Schweiz;NE;2054;2;Val-de-Ruz;Les Vieux-Prés
Schweiz;NE;2056;0;Val-de-Ruz;Dombresson
Schweiz;NE;2057;0;Val-de-Ruz;Villiers
Schweiz;NE;2058;0;Val-de-Ruz;Le Pâquier NE
Schweiz;NE;2063;0;Val-de-Ruz;Vilars NE
Schweiz;NE;2063;2;Val-de-Ruz;Engollon
Schweiz;NE;2063;3;Val-de-Ruz;Fenin
Schweiz;NE;2063;4;Val-de-Ruz;Saules
Schweiz;NE;2065;0;Val-de-Ruz;Savagnier
Schweiz;NE;2206;0;Val-de-Ruz;Les Geneveys-sur-Coffrane
Schweiz;NE;2207;0;Val-de-Ruz;Coffrane
Schweiz;NE;2208;0;Val-de-Ruz;Les Hauts-Geneveys
Schweiz;NE;2117;0;La Côte-aux-Fées;La Côte-aux-Fées
Schweiz;NE;2126;0;Les Verrières;Les Verrières
Schweiz;NE;2103;0;Val-de-Travers;Noiraigue
Schweiz;NE;2105;0;Val-de-Travers;Travers
